"price","dateSold","address","suburb","state","beds","baths","parking","propertyType","landSize","yearSold","monthSold"
585000,2021-04-28,"3/38 Majorca Crescent VARSITY LAKES","varsity lakes","QLD",3,2,3,"Townhouse",0,"2021","04"
535000,2021-04-27,"49/2 Coolgardie Street ELANORA","elanora","QLD",3,1,2,"Townhouse",0,"2021","04"
665000,2021-05-02,"6/2 Geraldton Drive VARSITY LAKES","varsity lakes","QLD",4,2,2,"Townhouse",0,"2021","05"
750000,2021-05-04,"4/11 Cezaire Ave VARSITY LAKES","varsity lakes","QLD",4,2,2,"Townhouse",0,"2021","05"
557500,2021-05-25,"12/12-16 Bottlewood Court BURLEIGH WATERS","burleigh waters","QLD",3,2,2,"Townhouse",136,"2021","05"
950000,2021-05-23,"3/25 Twenty-Seventh Avenue PALM BEACH","palm beach","QLD",3,2,1,"Townhouse",0,"2021","05"
455000,2021-06-15,"2/36 Fracsott Avenue VARSITY LAKES","varsity lakes","QLD",2,1,1,"Townhouse",0,"2021","06"
515000,2021-06-15,"10/6 Cardona Court REEDY CREEK","reedy creek","QLD",3,1,1,"Townhouse",0,"2021","06"
489000,2021-06-06,"46/302 Christine Avenue VARSITY LAKES","varsity lakes","QLD",3,2,1,"Townhouse",0,"2021","06"
570000,2021-06-15,"17/2 North Shore Ave VARSITY LAKES","varsity lakes","QLD",3,2,2,"Townhouse",0,"2021","06"
562000,2021-05-30,"21/18 Bottlewood Court BURLEIGH WATERS","burleigh waters","QLD",3,3,2,"Townhouse",204,"2021","05"
575000,2021-05-30,"1/43 Murtha Drive ELANORA","elanora","QLD",3,2,1,"Townhouse",0,"2021","05"
602000,2021-05-31,"5/270 Christine Avenue VARSITY LAKES","varsity lakes","QLD",3,1,2,"Townhouse",216,"2021","05"
499000,2021-05-17,"53A/1-7 Ridgevista Court REEDY CREEK","reedy creek","QLD",3,2,2,"Townhouse",0,"2021","05"
885000,2021-06-03,"2/56 Bridgewater Drive VARSITY LAKES","varsity lakes","QLD",4,3,2,"Townhouse",0,"2021","06"
568000,2021-05-31,"5/15 Blue Ridge Crescent VARSITY LAKES","varsity lakes","QLD",3,2,2,"Townhouse",0,"2021","05"
585000,2021-06-13,"1/14 Gammon Drive VARSITY LAKES","varsity lakes","QLD",3,2,2,"Townhouse",0,"2021","06"
720000,2021-06-29,"16/2-18 Beachcomber Court BURLEIGH WATERS","burleigh waters","QLD",2,2,2,"Townhouse",0,"2021","06"
497000,2021-06-27,"133/43 Murtha Drive ELANORA","elanora","QLD",3,1,1,"Townhouse",0,"2021","06"
620000,2021-03-10,"4/19 Rees Court ELANORA","elanora","QLD",3,2,2,"Townhouse",0,"2021","03"
475000,2021-03-18,"97/19 Carina Peak Drive VARSITY LAKES","varsity lakes","QLD",3,2,2,"Townhouse",0,"2021","03"
610000,2021-04-10,"1/46 Bayswater Avenue VARSITY LAKES","varsity lakes","QLD",4,2,4,"Townhouse",0,"2021","04"
455000,2021-04-11,"37/220 Christine Avenue BURLEIGH WATERS","burleigh waters","QLD",3,2,1,"Townhouse",0,"2021","04"
440000,2021-03-17,"40/30 Gemvale Road REEDY CREEK","reedy creek","QLD",3,1,2,"Townhouse",0,"2021","03"
450000,2021-04-12,"2/6 cardona Court REEDY CREEK","reedy creek","QLD",3,1,1,"Townhouse",0,"2021","04"
376000,2021-03-25,"42/30 Gemvale Rd REEDY CREEK","reedy creek","QLD",2,1,2,"Townhouse",0,"2021","03"
395000,2021-03-18,"85A/1-7 Ridgevista Court REEDY CREEK","reedy creek","QLD",3,2,1,"Townhouse",0,"2021","03"
487000,2021-03-11,"57/302 Christine Avenue VARSITY LAKES","varsity lakes","QLD",3,2,2,"Townhouse",0,"2021","03"
5e+05,2021-03-22,"1/4 Acton Drive VARSITY LAKES","varsity lakes","QLD",3,2,1,"Townhouse",0,"2021","03"
616000,2021-04-05,"E33/1 Great Hall Drive MIAMI","miami","QLD",3,2,2,"Townhouse",0,"2021","04"
785000,2021-04-27,"14/67 Doubleview Drive ELANORA","elanora","QLD",3,2,2,"Townhouse",213,"2021","04"
4e+05,2021-04-27,"6/15 Bridgman Drive REEDY CREEK","reedy creek","QLD",2,1,1,"Townhouse",203,"2021","04"
465000,2021-04-11,"99/43 Murtha Drive ELANORA","elanora","QLD",3,1,1,"Townhouse",0,"2021","04"
665000,2021-04-19,"30/13 Shrike Court BURLEIGH WATERS","burleigh waters","QLD",2,2,1,"Townhouse",0,"2021","04"
615000,2021-04-15,"3/7 Cupania Place ELANORA","elanora","QLD",3,2,1,"Townhouse",0,"2021","04"
535000,2021-03-28,"55/302 Christine Avenue VARSITY LAKES","varsity lakes","QLD",3,2,2,"Townhouse",0,"2021","03"
680000,2021-04-12,"62 Venice Street BURLEIGH WATERS","burleigh waters","QLD",3,2,2,"Townhouse",0,"2021","04"
495000,2021-04-26,"Unit 34/232 Guineas Creek Road ELANORA","elanora","QLD",3,2,1,"Townhouse",0,"2021","04"
432000,2021-04-19,"24/5-15 Galeen Dve BURLEIGH WATERS","burleigh waters","QLD",3,1,1,"Townhouse",0,"2021","04"
420000,2021-02-16,"unit 57/31 Simpsons Road ELANORA","elanora","QLD",3,2,2,"Townhouse",0,"2021","02"
785000,2021-02-17,"2/27-33 Beachcomber Court BURLEIGH WATERS","burleigh waters","QLD",3,2,2,"Townhouse",0,"2021","02"
545000,2021-03-03,"116/2-10 Coolgardie Street ELANORA","elanora","QLD",3,2,1,"Townhouse",0,"2021","03"
460000,2021-02-28,"12/15 Simpsons Road ELANORA","elanora","QLD",3,2,1,"Townhouse",0,"2021","02"
555000,2021-02-21,"3/9 Sunbird Street BURLEIGH WATERS","burleigh waters","QLD",2,1,2,"Townhouse",105,"2021","02"
505000,2021-02-21,"104/19 Carina Peak Drive VARSITY LAKES","varsity lakes","QLD",4,2,2,"Townhouse",0,"2021","02"
550000,2021-02-14,"2/3-5 Cotinga Crescent BURLEIGH WATERS","burleigh waters","QLD",3,1,1,"Townhouse",0,"2021","02"
420000,2021-02-24,"41/1 Warbler Parade VARSITY LAKES","varsity lakes","QLD",3,2,2,"Townhouse",134,"2021","02"
433000,2021-02-16,"67/21 REGENSBERG CLOSE VARSITY LAKES","varsity lakes","QLD",3,2,3,"Townhouse",23,"2021","02"
517000,2021-02-22,"21/105 Christine Avenue BURLEIGH WATERS","burleigh waters","QLD",2,1,2,"Townhouse",0,"2021","02"
390000,2021-02-11,"76/1 Bridgman Drive REEDY CREEK","reedy creek","QLD",3,2,1,"Townhouse",0,"2021","02"
510000,2021-02-04,"105/2-10 Coolgardie Street ELANORA","elanora","QLD",3,2,2,"Townhouse",118,"2021","02"
685000,2021-03-03,"28/13 Shrike Crt BURLEIGH WATERS","burleigh waters","QLD",2,2,1,"Townhouse",0,"2021","03"
561000,2021-02-15,"3/3 Glasshouse Drive VARSITY LAKES","varsity lakes","QLD",4,3,3,"Townhouse",0,"2021","02"
475000,2021-03-01,"7A/1-7 Ridgevista Court REEDY CREEK","reedy creek","QLD",3,2,1,"Townhouse",150,"2021","03"
417000,2021-02-04,"31/15 Simpsons Road ELANORA","elanora","QLD",3,2,2,"Townhouse",94,"2021","02"
465000,2021-02-25,"100/19 Carina Peak Drive VARSITY LAKES","varsity lakes","QLD",3,2,2,"Townhouse",0,"2021","02"
490000,2021-02-11,"4/8 Alexandrina Drive VARSITY LAKES","varsity lakes","QLD",3,2,2,"Townhouse",0,"2021","02"
520000,2021-02-27,"12/302 Christine Avenue VARSITY LAKES","varsity lakes","QLD",3,2,2,"Townhouse",0,"2021","02"
460000,2021-03-05,"63A/1-7 Ridgevista Court REEDY CREEK","reedy creek","QLD",3,2,2,"Townhouse",0,"2021","03"
348000,2021-02-02,"33/31 Simpsons Road ELANORA","elanora","QLD",2,1,2,"Townhouse",0,"2021","02"
570000,2020-12-17,"42/29-49 varsity parade VARSITY LAKES","varsity lakes","QLD",3,3,2,"Townhouse",0,"2020","12"
485000,2021-01-06,"3/26 Dunlin Drive BURLEIGH WATERS","burleigh waters","QLD",2,1,1,"Townhouse",0,"2021","01"
670000,2020-12-17,"31/13 Shrike Court BURLEIGH WATERS","burleigh waters","QLD",2,2,1,"Townhouse",78,"2020","12"
5e+05,2021-01-06,"3/15 Blue Ridge Crescent VARSITY LAKES","varsity lakes","QLD",3,2,2,"Townhouse",0,"2021","01"
601000,2021-01-17,"32/10-15 Bridgman Drive REEDY CREEK","reedy creek","QLD",4,2,4,"Townhouse",680,"2021","01"
532000,2020-12-21,"10/43 Doubleview Drive ELANORA","elanora","QLD",3,1,3,"Townhouse",0,"2020","12"
510000,2020-12-17,"14/2 Geraldton Drive VARSITY LAKES","varsity lakes","QLD",3,2,2,"Townhouse",0,"2020","12"
510000,2020-12-29,"4/8 KODIAK DRIVE VARSITY LAKES","varsity lakes","QLD",3,2,1,"Townhouse",0,"2020","12"
395000,2020-12-16,"42/15 Simpsons Road ELANORA","elanora","QLD",3,2,1,"Townhouse",0,"2020","12"
5e+05,2020-12-24,"24/1 Assembly Drive VARSITY LAKES","varsity lakes","QLD",3,2,1,"Townhouse",170,"2020","12"
1002000,2021-01-18,"19/36 Beachcomber Court BURLEIGH WATERS","burleigh waters","QLD",3,2,2,"Townhouse",0,"2021","01"
401000,2021-01-27,"45/15 Simpsons Road ELANORA","elanora","QLD",3,2,1,"Townhouse",0,"2021","01"
5e+05,2021-01-31,"2/4 Acton Drive VARSITY LAKES","varsity lakes","QLD",3,2,1,"Townhouse",86,"2021","01"
630000,2021-01-28,"3/11 Azzurra Drive VARSITY LAKES","varsity lakes","QLD",4,3,2,"Townhouse",0,"2021","01"
531300,2021-02-02,"20/18 Bottlewood Court BURLEIGH WATERS","burleigh waters","QLD",3,2,1,"Townhouse",204,"2021","02"
985000,2021-01-23,"1/65 Albion Avenue MIAMI","miami","QLD",3,2,1,"Townhouse",0,"2021","01"
530000,2021-01-04,"30/2-10 Coolgardie Street ELANORA","elanora","QLD",3,1,2,"Townhouse",119,"2021","01"
587000,2021-01-24,"2/2 Duxton Drive VARSITY LAKES","varsity lakes","QLD",4,2,2,"Townhouse",0,"2021","01"
368000,2020-11-09,"Unit 11/232 Guineas Creek Road ELANORA","elanora","QLD",3,2,1,"Townhouse",0,"2020","11"
525000,2020-12-03,"3/1 Campelles Avenue VARSITY LAKES","varsity lakes","QLD",3,2,2,"Townhouse",96,"2020","12"
520000,2020-12-01,"2/25 Wagtail Court BURLEIGH WATERS","burleigh waters","QLD",2,2,1,"Townhouse",0,"2020","12"
565000,2020-11-18,"12/22 Dunlin Drive BURLEIGH WATERS","burleigh waters","QLD",2,3,1,"Townhouse",0,"2020","11"
1030000,2020-12-13,"2/8 Fourteenth Avenue PALM BEACH","palm beach","QLD",3,2,2,"Townhouse",0,"2020","12"
526500,2020-11-15,"20/2 Cassowary Drive BURLEIGH WATERS","burleigh waters","QLD",3,2,2,"Townhouse",0,"2020","11"
405000,2020-12-16,"88A/1-7 Ridgevista Court REEDY CREEK","reedy creek","QLD",3,2,2,"Townhouse",0,"2020","12"
1190000,2020-12-13,"2/105 Laguna Avenue PALM BEACH","palm beach","QLD",4,3,2,"Townhouse",0,"2020","12"
630000,2020-11-18,"3/10 Sapphire Place ELANORA","elanora","QLD",3,2,2,"Townhouse",0,"2020","11"
496500,2020-11-19,"17/2 Cassowary Drive BURLEIGH WATERS","burleigh waters","QLD",3,2,2,"Townhouse",0,"2020","11"
475000,2020-12-01,"10/12 Geraldton Drive VARSITY LAKES","varsity lakes","QLD",4,2,2,"Townhouse",0,"2020","12"
385000,2020-11-12,"25/1 Bridgman Drive REEDY CREEK","reedy creek","QLD",3,2,2,"Townhouse",0,"2020","11"
489000,2020-11-16,"5/18 Bottlewood Court BURLEIGH WATERS","burleigh waters","QLD",3,2,2,"Townhouse",125,"2020","11"
491000,2020-12-07,"68/19 Carina Peak Drive VARSITY LAKES","varsity lakes","QLD",3,2,2,"Townhouse",0,"2020","12"
395200,2020-12-13,"23/1 Bridgman Drive REEDY CREEK","reedy creek","QLD",3,2,2,"Townhouse",155,"2020","12"
591500,2020-11-29,"41/28 Castello Circuit VARSITY LAKES","varsity lakes","QLD",3,2,4,"Townhouse",280,"2020","11"
427000,2020-11-18,"44/3-21 Regensberg Close VARSITY LAKES","varsity lakes","QLD",3,2,2,"Townhouse",0,"2020","11"
356000,2020-12-16,"27/12 Landau Court MIAMI","miami","QLD",2,1,1,"Townhouse",0,"2020","12"
525000,2020-12-03,"18/105 Christine Avenue BURLEIGH WATERS","burleigh waters","QLD",2,1,2,"Townhouse",0,"2020","12"
610000,2020-12-15,"11/29 Port Peyra Crescent VARSITY LAKES","varsity lakes","QLD",3,2,2,"Townhouse",130,"2020","12"
590000,2020-11-09,"1/18 Tourangeau Crescent VARSITY LAKES","varsity lakes","QLD",3,2,2,"Townhouse",0,"2020","11"
538000,2020-09-29,"2/2 Mauritius Court VARSITY LAKES","varsity lakes","QLD",3,2,2,"Townhouse",0,"2020","09"
390500,2020-09-25,"39/5-15 Galeen Dve BURLEIGH WATERS","burleigh waters","QLD",4,2,2,"Townhouse",0,"2020","09"
445000,2020-09-30,"173/2-10 Coolgardie Street ELANORA","elanora","QLD",3,2,1,"Townhouse",0,"2020","09"
578500,2020-10-07,"1/76 Bayswater Avenue VARSITY LAKES","varsity lakes","QLD",3,2,2,"Townhouse",194,"2020","10"
435000,2020-10-15,"11/323 Christine Avenue VARSITY LAKES","varsity lakes","QLD",3,2,1,"Townhouse",131,"2020","10"
650000,2020-10-30,"2/7 Saleya Drive VARSITY LAKES","varsity lakes","QLD",3,2,2,"Townhouse",172,"2020","10"
830000,2020-11-05,"2/19 Magnoli Circuit PALM BEACH","palm beach","QLD",3,2,2,"Townhouse",0,"2020","11"
319000,2020-10-07,"83/31 Simpsons Road ELANORA","elanora","QLD",2,1,2,"Townhouse",0,"2020","10"
442500,2020-09-29,"16/302 Christine Avenue VARSITY LAKES","varsity lakes","QLD",3,2,2,"Townhouse",150,"2020","09"
440000,2020-10-18,"3/13 Mapleton Circuit VARSITY LAKES","varsity lakes","QLD",4,2,2,"Townhouse",0,"2020","10"
418000,2020-10-06,"75/31 Simpsons Road ELANORA","elanora","QLD",3,2,1,"Townhouse",0,"2020","10"
830000,2020-10-25,"2/2071 Gold Coast Highway MIAMI","miami","QLD",3,2,2,"Townhouse",0,"2020","10"
415000,2020-10-29,"9/9-15 Harrier Drive BURLEIGH WATERS","burleigh waters","QLD",3,1,2,"Townhouse",0,"2020","10"
450000,2020-11-08,"102/43 Murtha Drive ELANORA","elanora","QLD",3,2,2,"Townhouse",0,"2020","11"
390000,2020-10-11," BURLEIGH WATERS","burleigh waters","QLD",3,2,1,"Townhouse",0,"2020","10"
475000,2020-10-28,"75/19 Carina Peak Drive VARSITY LAKES","varsity lakes","QLD",4,2,2,"Townhouse",0,"2020","10"
345000,2020-10-20,"6/13 Encamp Street REEDY CREEK","reedy creek","QLD",2,2,2,"Townhouse",0,"2020","10"
415000,2020-10-26,"27/1 Bridgman Drive REEDY CREEK","reedy creek","QLD",3,2,1,"Townhouse",0,"2020","10"
368000,2020-10-22,"57/2-10 Coolgardie Street ELANORA","elanora","QLD",3,1,1,"Townhouse",0,"2020","10"
424000,2020-09-03,"Unit 94/302 Christine Ave VARSITY LAKES","varsity lakes","QLD",3,2,1,"Townhouse",0,"2020","09"
365000,2020-09-01,"14/1 Bridgman Drive REEDY CREEK","reedy creek","QLD",3,2,2,"Townhouse",0,"2020","09"
472500,2020-09-20,"6/1 Assembly Drive VARSITY LAKES","varsity lakes","QLD",3,2,1,"Townhouse",0,"2020","09"
420000,2020-09-10,"63/15 Bridgman Drive REEDY CREEK","reedy creek","QLD",3,1,1,"Townhouse",0,"2020","09"
590000,2020-09-06,"1/19 Castello Circuit VARSITY LAKES","varsity lakes","QLD",3,3,2,"Townhouse",202,"2020","09"
345000,2020-09-24,"105/2-10 Coolgardie Street ELANORA","elanora","QLD",3,1,1,"Townhouse",0,"2020","09"
430000,2020-08-31,"13/2 North Shore Avenue VARSITY LAKES","varsity lakes","QLD",3,2,2,"Townhouse",0,"2020","08"
447500,2020-09-08,"6/6-8 Warbler Parade VARSITY LAKES","varsity lakes","QLD",3,2,3,"Townhouse",0,"2020","09"
435000,2020-09-13,"15/302 Christine Avenue VARSITY LAKES","varsity lakes","QLD",3,2,2,"Townhouse",100,"2020","09"
415000,2020-09-01,"9/27-33 Mattocks Road BURLEIGH WATERS","burleigh waters","QLD",3,1,1,"Townhouse",116,"2020","09"
415000,2020-09-08,"14/6 Lowood Crt VARSITY LAKES","varsity lakes","QLD",3,1,2,"Townhouse",0,"2020","09"
389000,2020-09-15,"13/1 Bridgman Drive REEDY CREEK","reedy creek","QLD",3,2,2,"Townhouse",1,"2020","09"
548000,2020-08-31,"22/1 Assembly Dve VARSITY LAKES","varsity lakes","QLD",3,2,2,"Townhouse",0,"2020","08"
447500,2020-09-16," VARSITY LAKES","varsity lakes","QLD",3,2,2,"Townhouse",0,"2020","09"
410000,2020-09-08,"25/302 Christine Avenue VARSITY LAKES","varsity lakes","QLD",3,2,2,"Townhouse",0,"2020","09"
341000,2020-09-02,"19/15 Bridgman Drive REEDY CREEK","reedy creek","QLD",2,1,1,"Townhouse",0,"2020","09"
440000,2020-09-22,"68/1 Warbler Parade VARSITY LAKES","varsity lakes","QLD",3,2,1,"Townhouse",0,"2020","09"
380000,2020-09-11,"65/30 Gemvale Road REEDY CREEK","reedy creek","QLD",3,1,2,"Townhouse",0,"2020","09"
376000,2020-09-23,"32B/2-8 Ridgevista Court REEDY CREEK","reedy creek","QLD",3,2,2,"Townhouse",0,"2020","09"
6e+05,2020-07-23,"20/29-49 Varsity Parade VARSITY LAKES","varsity lakes","QLD",3,2,2,"Townhouse",0,"2020","07"
535000,2020-07-19,"5/10 Cezaire Avenue VARSITY LAKES","varsity lakes","QLD",3,2,2,"Townhouse",0,"2020","07"
535500,2020-07-28,"3/1 Barbet Place BURLEIGH WATERS","burleigh waters","QLD",2,1,2,"Townhouse",0,"2020","07"
392000,2020-08-22,"20/54 GEMVALE ROAD REEDY CREEK","reedy creek","QLD",3,2,2,"Townhouse",0,"2020","08"
450000,2020-08-04,"26/12 Bottlewood Court BURLEIGH WATERS","burleigh waters","QLD",3,2,2,"Townhouse",0,"2020","08"
355000,2020-07-26,"53/30 Gemvale REEDY CREEK","reedy creek","QLD",3,2,2,"Townhouse",0,"2020","07"
383000,2020-07-27,"10/10 Bridgman Drive REEDY CREEK","reedy creek","QLD",3,2,2,"Townhouse",0,"2020","07"
475000,2020-07-21,"2/1282 Gold Coast Highway PALM BEACH","palm beach","QLD",2,1,1,"Townhouse",1238,"2020","07"
450000,2020-07-30,"8/323 Christine Avenue VARSITY LAKES","varsity lakes","QLD",3,2,2,"Townhouse",0,"2020","07"
485000,2020-08-02,"1/3 Pontoon Place VARSITY LAKES","varsity lakes","QLD",3,2,2,"Townhouse",0,"2020","08"
475000,2020-07-24,"19/1 Assembly Drive VARSITY LAKES","varsity lakes","QLD",3,2,1,"Townhouse",0,"2020","07"
395000,2020-08-31,"81/3-21 Regensberg Close VARSITY LAKES","varsity lakes","QLD",3,2,1,"Townhouse",0,"2020","08"
6e+05,2020-08-26,"1/34 Sunbird Street BURLEIGH WATERS","burleigh waters","QLD",2,2,2,"Townhouse",0,"2020","08"
580000,2020-08-12,"1/22 Sunbird Street BURLEIGH WATERS","burleigh waters","QLD",2,2,1,"Townhouse",0,"2020","08"
350000,2020-08-16,"91/31 Simpsons Road ELANORA","elanora","QLD",2,1,4,"Townhouse",0,"2020","08"
425000,2020-08-17,"32/302 Christine Avenue VARSITY LAKES","varsity lakes","QLD",3,2,2,"Townhouse",160,"2020","08"
607000,2020-08-27,"6/31 North Shore Avenue VARSITY LAKES","varsity lakes","QLD",3,2,2,"Townhouse",0,"2020","08"
538000,2020-08-24,"11/40 Sunbird Street BURLEIGH WATERS","burleigh waters","QLD",3,2,1,"Townhouse",0,"2020","08"
435000,2020-08-18,"65/3-21 Regensberg Close VARSITY LAKES","varsity lakes","QLD",3,2,1,"Townhouse",0,"2020","08"
5e+05,2020-08-22,"9/18 Carina Peak Drive VARSITY LAKES","varsity lakes","QLD",3,2,2,"Townhouse",0,"2020","08"
682000,2020-07-16,"2/70 Galeen Drive BURLEIGH WATERS","burleigh waters","QLD",3,2,2,"Townhouse",0,"2020","07"
470000,2020-06-24,"11/2 Coolgardie Street ELANORA","elanora","QLD",2,2,1,"Townhouse",0,"2020","06"
400500,2020-06-07,"32/232 Guineas Creek Road ELANORA","elanora","QLD",3,2,1,"Townhouse",0,"2020","06"
395000,2020-06-28,"98/302 Christine Avenue VARSITY LAKES","varsity lakes","QLD",3,2,1,"Townhouse",81,"2020","06"
452000,2020-07-09,"103/43 Murtha Drive ELANORA","elanora","QLD",3,2,2,"Townhouse",0,"2020","07"
417000,2020-07-14,"29/232 Guineas Creek Road ELANORA","elanora","QLD",3,2,1,"Townhouse",0,"2020","07"
7e+05,2020-05-31,"9/21 Beachcomber Court BURLEIGH WATERS","burleigh waters","QLD",3,2,1,"Townhouse",0,"2020","05"
1015000,2020-07-07,"4C Fifteenth Avenue PALM BEACH","palm beach","QLD",4,3,2,"Townhouse",0,"2020","07"
433000,2020-06-29,"16/2 North Shore Ave VARSITY LAKES","varsity lakes","QLD",3,2,2,"Townhouse",0,"2020","06"
405000,2020-07-12,"10/5 Greenlands Drive VARSITY LAKES","varsity lakes","QLD",3,1,1,"Townhouse",234,"2020","07"
345000,2020-07-01,"24/232 Guineas Creek Road ELANORA","elanora","QLD",3,2,1,"Townhouse",0,"2020","07"
575000,2020-06-14,"3/32 Sunbird Street BURLEIGH WATERS","burleigh waters","QLD",2,1,1,"Townhouse",0,"2020","06"
342000,2020-06-28,"41/15 Bridgman Drive REEDY CREEK","reedy creek","QLD",2,1,1,"Townhouse",0,"2020","06"
440500,2020-06-22,"2/14 Mulgrave Crescent VARSITY LAKES","varsity lakes","QLD",2,2,1,"Townhouse",0,"2020","06"
475000,2020-07-06,"2/18 Barbet Place BURLEIGH WATERS","burleigh waters","QLD",2,1,1,"Townhouse",0,"2020","07"
440000,2020-06-18,"9/12 Bottlewood Court BURLEIGH WATERS","burleigh waters","QLD",3,2,1,"Townhouse",0,"2020","06"
431000,2020-07-13,"70/3-21 Regensberg Close VARSITY LAKES","varsity lakes","QLD",3,2,3,"Townhouse",0,"2020","07"
425000,2020-06-17,"8/283 Nineteenth Avenue ELANORA","elanora","QLD",3,2,1,"Townhouse",0,"2020","06"
484500,2020-07-16,"Unit 3/1987 Gold Coast Hwy MIAMI","miami","QLD",2,1,1,"Townhouse",0,"2020","07"
432000,2020-07-09,"1/2 North Shore VARSITY LAKES","varsity lakes","QLD",3,2,1,"Townhouse",0,"2020","07"
985000,2020-05-28,"15 Kallay Street MIAMI","miami","QLD",3,3,2,"Townhouse",0,"2020","05"
360000,2020-04-13,"16/232 Guineas Creek Road ELANORA","elanora","QLD",3,2,1,"Townhouse",0,"2020","04"
412000,2020-04-23,"9/13 Mapleton Circuit VARSITY LAKES","varsity lakes","QLD",4,2,2,"Townhouse",0,"2020","04"
350000,2020-03-24,"88/30 Gemvale Road REEDY CREEK","reedy creek","QLD",3,1,2,"Townhouse",0,"2020","03"
515000,2020-05-10,"24/43 Doubleview Drive ELANORA","elanora","QLD",3,1,1,"Townhouse",0,"2020","05"
345000,2020-03-15,"40/15 Bridgman Drive REEDY CREEK","reedy creek","QLD",2,1,2,"Townhouse",0,"2020","03"
373000,2020-04-21,"16/30 Gemvale Road REEDY CREEK","reedy creek","QLD",3,1,2,"Townhouse",116,"2020","04"
413000,2020-03-29,"15/1 Warbler Parade VARSITY LAKES","varsity lakes","QLD",3,2,1,"Townhouse",113,"2020","03"
410000,2020-05-13,"93/302 Christine Avenue VARSITY LAKES","varsity lakes","QLD",3,2,1,"Townhouse",0,"2020","05"
5e+05,2020-05-06,"26/105 Christine Avenue BURLEIGH WATERS","burleigh waters","QLD",2,1,1,"Townhouse",0,"2020","05"
410000,2020-04-13,"97/2 Coolgardie Street ELANORA","elanora","QLD",3,1,2,"Townhouse",135,"2020","04"
488000,2020-04-28,"9/43 Doubleview Drive ELANORA","elanora","QLD",3,1,2,"Townhouse",0,"2020","04"
417000,2020-03-29,"8/10 Bridgman Drive REEDY CREEK","reedy creek","QLD",3,2,2,"Townhouse",0,"2020","03"
396000,2020-05-11,"27/54 GEMVALE ROAD REEDY CREEK","reedy creek","QLD",3,2,2,"Townhouse",0,"2020","05"
365000,2020-05-07,"8/54 Gemvale Road REEDY CREEK","reedy creek","QLD",3,2,2,"Townhouse",0,"2020","05"
420000,2020-04-26,"2/3 Cotinga Crescent BURLEIGH WATERS","burleigh waters","QLD",3,1,1,"Townhouse",0,"2020","04"
410000,2020-05-19,"90/302 Christine Avenue VARSITY LAKES","varsity lakes","QLD",3,2,2,"Townhouse",113,"2020","05"
435000,2020-04-30,"2/17 Daisy Street ELANORA","elanora","QLD",3,1,2,"Townhouse",0,"2020","04"
468500,2020-05-11,"5/13 Ranier Crescent VARSITY LAKES","varsity lakes","QLD",3,2,2,"Townhouse",0,"2020","05"
390000,2020-05-03,"164/2-10 Coolgardie Street ELANORA","elanora","QLD",4,3,1,"Townhouse",0,"2020","05"
405000,2020-02-16,"5/232 Guineas Creek Road ELANORA","elanora","QLD",3,2,1,"Townhouse",0,"2020","02"
407000,2020-02-18,"14/15 Bridgman Drive REEDY CREEK","reedy creek","QLD",3,1,2,"Townhouse",0,"2020","02"
349000,2020-02-27,"25/5-15 Galeen Drive BURLEIGH WATERS","burleigh waters","QLD",3,1,1,"Townhouse",0,"2020","02"
465000,2020-02-24,"19/14 Shrike Court BURLEIGH WATERS","burleigh waters","QLD",2,1,1,"Townhouse",0,"2020","02"
740000,2020-02-14,"10/21 Beachcomber Court BURLEIGH WATERS","burleigh waters","QLD",3,2,2,"Townhouse",0,"2020","02"
420000,2020-03-06,"60/302 Christine Avenue VARSITY LAKES","varsity lakes","QLD",3,2,1,"Townhouse",0,"2020","03"
405000,2020-02-19,"2/2 Palma Crescent VARSITY LAKES","varsity lakes","QLD",3,2,2,"Townhouse",0,"2020","02"
555000,2020-03-11,"1/22 Twenty Seventh Avenue PALM BEACH","palm beach","QLD",2,1,1,"Townhouse",0,"2020","03"
480000,2020-02-27,"5/12 Shrike Court BURLEIGH WATERS","burleigh waters","QLD",2,1,1,"Townhouse",0,"2020","02"
440000,2020-02-20,"26/43 Murtha Drive ELANORA","elanora","QLD",3,1,1,"Townhouse",0,"2020","02"
380000,2020-02-16,"33/14 Bridgman Drive REEDY CREEK","reedy creek","QLD",3,2,3,"Townhouse",0,"2020","02"
570000,2020-03-04,"30 VALENCIA BOULEVARD BURLEIGH WATERS","burleigh waters","QLD",3,2,2,"Townhouse",0,"2020","03"
454000,2020-02-17,"31/2 Cassowary Drive BURLEIGH WATERS","burleigh waters","QLD",3,2,2,"Townhouse",144,"2020","02"
462000,2020-03-09,"15/2 Cassowary Drive BURLEIGH WATERS","burleigh waters","QLD",3,2,2,"Townhouse",0,"2020","03"
852500,2020-02-25,"2/10 Bali Avenue PALM BEACH","palm beach","QLD",3,2,1,"Townhouse",0,"2020","02"
470000,2020-02-25,"166/2 Coolgardie Street ELANORA","elanora","QLD",2,2,1,"Townhouse",0,"2020","02"
374000,2020-03-08,"12/5 Galeen Drive BURLEIGH WATERS","burleigh waters","QLD",3,1,1,"Townhouse",0,"2020","03"
460000,2020-03-04,"11/12-16 Bottlewood Court BURLEIGH WATERS","burleigh waters","QLD",3,2,1,"Townhouse",118,"2020","03"
660000,2020-03-08,"1/25 Twenty Seventh Avenue PALM BEACH","palm beach","QLD",3,2,1,"Townhouse",0,"2020","03"
