"price","dateSold","address","suburb","state","beds","baths","parking","propertyType","landSize"
"2212500","2021-08-13","35 Acanthus Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","5","3","2","House","0"
"3300000","2021-06-27","8 Elder Entrance BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","4","3","Duplex","539"
"1100000","2021-06-20","18 Pindari Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","House","506"
"1309000","2021-06-10","1-7 Skyline Tce BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","5","House","2568"
"1281000","2021-06-11","2/5 Ferny Fairway BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","SemiDetached","0"
"3750000","2021-06-20","13 Deodar Drive BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","3","4","House","539"
"2200000","2021-07-29","6 Elder Entrance BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","3","2","House","0"
"905500","2021-08-01","24 Sirec Way BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","2","House","672"
"1900000","2021-06-12","6 Cedar Court BURLEIGH HEADS","BURLEIGH HEADS","QLD","5","2","1","House","539"
"900000","2021-06-20","8 Mccubbin Court BURLEIGH HEADS","BURLEIGH HEADS","QLD","5","2","2","House","1158"
"1440000","2021-07-08","1902 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","4","House","539"
"868000","2021-06-22","4 Quoll Close BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","2","House","600"
"2300000","2021-08-18","34 Tawarri Crescent BURLEIGH HEADS","BURLEIGH HEADS","QLD","5","4","3","House","574"
"945000","2021-07-10","53 Sky Royal Terrace BURLEIGH HEADS","BURLEIGH HEADS","QLD","5","3","2","House","1169"
"1700000","2021-08-11","38 Tawarri Crescent BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","3","House","680"
"1106000","2021-07-15","1/12 Ikkina Road BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","1","SemiDetached","0"
"1775000","2021-07-30","6 Spence Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","1","House","418"
"738000","2021-08-15","2/184 West Burleigh Road BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","1","House","359"
"888000","2021-08-08","44 Ladds Ridge Road BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","1","1","House","1008"
"305000","2021-06-27","53/3 Township Drive BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","House","0"
"1750000","2021-06-03","1 Guyra Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","3","2","House","0"
"2400000","2021-06-06","8 Brake Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","4","House","405"
"1850000","2021-04-21","40 Banksia Broadway BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","4","House","615"
"944500","2021-04-18","2/19 Cedar Court BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","1","2","Duplex","0"
"2400000","2021-05-11","16 Acanthus Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","3","4","House","0"
"950000","2021-05-03","19 Timbertop Mead BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","3","House","516"
"1310000","2021-04-19","21c Tabilban Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","House","216"
"801000","2021-05-03","2 Sirec Way BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","2","House","666"
"975000","2021-05-20","36 West Burleigh Road BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","1","2","House","405"
"1750000","2021-05-05","11 Hill Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","1","House","405"
"1700000","2021-05-04","27 Bullimah Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","3","3","House","567"
"2886000","2021-05-15","27 Acanthus Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","5","3","6","House","775"
"950000","2021-05-23","4 Wairoo Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","2","House","516"
"1900000","2021-06-06","10 Guyra Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","2","House","612"
"3750000","2021-06-01","13 Deodar Drive BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","3","4","House","539"
"780000","2021-05-27","3 Arbury Hill Close BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","4","House","600"
"675000","2021-05-23","2009/1 Ocean Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","House","0"
"1575000","2021-05-20","1 Albert Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","3","4","House","367"
"1030000","2021-05-20","19 Glauca Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","2","House","729"
"885000","2021-05-07","14 Burleigh Glen Court BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","undefined","House","0"
"1250000","2021-02-24","20 Skyline Terrace BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","2","House","0"
"3300000","2021-03-22","25 Awoonga Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","4","House","567"
"890500","2021-03-09","1/3 Symonds Road BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","1","SemiDetached","0"
"4600000","2021-03-21","99 George Street West BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","3","2","House","0"
"1940000","2021-03-24","8 Lemana Lane BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","4","House","516"
"1434000","2021-03-22","24 Lemana Lane BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","2","House","604"
"1010000","2021-03-14","15B Diana Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","SemiDetached","0"
"1265000","2021-03-02","9 Stephens Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","1","1","House","0"
"1690000","2021-03-02","50 Ewart Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","1","1","House","409"
"3175000","2021-03-02","45 Hill Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","3","2","House","405"
"1625000","2021-03-16","18 Acanthus Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","3","2","House","0"
"1080000","2021-03-10","65 Sky Royal Terrace BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","4","House","1153"
"2181000","2021-04-11","3 Burleigh Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","2","House","415"
"1110000","2021-03-01","38 Sky Royal Terrace BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","3","2","House","699"
"1200000","2021-04-09","17 Sea Eagle Drive BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","6","House","1012"
"1195000","2021-03-31","82 Tabilban Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","2","House","0"
"1340000","2021-04-18","2/5 Gardenia Grove BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","3","2","SemiDetached","0"
"1100000","2021-04-13","43 Bunyip Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","2","House","981"
"3000000","2021-03-21","27 Awoonga Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","1","undefined","House","567"
"11000000","2021-03-21","10 Goodwin Terrace BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","1","House","0"
"872000","2020-12-23","4-8 Bunyip Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","2","House","559"
"1300000","2020-12-17","4 Gabrielle Grove BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","2","House","716"
"732000","2021-01-04","7 Orchna Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","2","House","622"
"1200000","2020-12-21","99 Skyline Terrace BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","3","4","House","1034"
"790000","2021-02-18","37 Sirec Way BURLEIGH HEADS","BURLEIGH HEADS","QLD","5","2","3","House","699"
"775000","2021-01-03","22 Sirec Way BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","3","House","655"
"1150000","2020-12-17","110 Acanthus Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","1","2","House","782"
"1650000","2020-12-16","74 Ocean Parade BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","3","House","446"
"900000","2020-12-14","28 Skyline Terrace BURLEIGH HEADS","BURLEIGH HEADS","QLD","5","3","2","House","3413"
"1980000","2020-12-07","201/200 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","House","0"
"691500","2021-01-03","11 Cowell Drive BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","3","House","600"
"1325000","2020-12-17","33 Elanora Drive BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","2","House","627"
"710000","2021-02-02","7 Tipu Rise BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","4","House","746"
"630000","2020-12-10","2 Tillys Place BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","2","House","402"
"915000","2020-12-18","1/1854 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","2","NewHouseLand","0"
"695000","2021-01-29","19 Vantage Point Drive BURLEIGH HEADS","BURLEIGH HEADS","QLD","1","1","undefined","House","544"
"520000","2021-02-10","10/4 Karri Court BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","1","House","0"
"940000","2021-02-15","2/1 Elder Entrance BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","3","2","SemiDetached","0"
"1200000","2021-02-08","31 Sky Royal Terrace BURLEIGH HEADS","BURLEIGH HEADS","QLD","5","2","3","House","1235"
"1960000","2020-12-17","2/4 Fourth Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","Villa","0"
"277500","2020-11-17","38/3 Township Drive BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","Villa","0"
"3200000","2020-10-15","79 George Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","3","2","House","531"
"2250000","2020-11-30","93 Skyline Terrace BURLEIGH HEADS","BURLEIGH HEADS","QLD","5","3","7","House","1257"
"1100000","2020-11-02","101 Skyline Terrace BURLEIGH HEADS","BURLEIGH HEADS","QLD","7","5","2","House","1057"
"1950000","2020-10-27","24 Tawarri Crescent BURLEIGH HEADS","BURLEIGH HEADS","QLD","5","2","2","House","332"
"1075000","2020-11-09","48 Elanora Drive BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","3","3","House","0"
"1910000","2020-11-07","67 Skyline Terrace BURLEIGH HEADS","BURLEIGH HEADS","QLD","5","3","3","House","1019"
"932500","2020-12-03","14 Reserve Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","House","417"
"850000","2020-10-28","40 Ladds Ridge Road BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","House","1115"
"850000","2020-11-24","25/28 Vantage Point Drive BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","2","House","203"
"675000","2020-12-03","20 Sharscay Close BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","2","House","614"
"850000","2020-11-20","4 Dulcie Drive BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","House","0"
"801000","2020-11-08","1/17 Deodar Drive BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","1","Duplex","0"
"740000","2020-11-25","42 Skyline Terrace BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","1","1","House","658"
"1171000","2020-12-04","45 Ladds Ridge Road BURLEIGH HEADS","BURLEIGH HEADS","QLD","5","3","2","House","1452"
"1150000","2020-11-20","43 Hill Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","3","House","0"
"1680000","2020-12-04","22 Diana Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","5","2","2","House","0"
"1250000","2020-11-30","1800 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","House","612"
"1690000","2020-11-23","62 Ocean Parade BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","4","House","793"
"1300000","2020-11-23","4 Anzac Parade BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","House","506"
"715000","2020-10-08","23 Sharscay Close BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","2","House","844"
"820000","2020-09-24","2/2 Cedar Court BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","3","2","Duplex","262"
"2095000","2020-09-01","6A Spence Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","3","2","House","418"
"627000","2020-08-23","2/9 Acanthus Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","SemiDetached","0"
"1000000","2020-08-30","106 Skyline Terrace BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","3","2","House","1054"
"550000","2020-08-24","4/31 Tallebudgera Creek Road BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","3","House","0"
"1480000","2020-09-08","34 Tawarri Cres BURLEIGH HEADS","BURLEIGH HEADS","QLD","5","3","3","House","0"
"1080000","2020-09-04","23 Ladds Ridge Rd BURLEIGH HEADS","BURLEIGH HEADS","QLD","5","3","3","House","670"
"1350000","2020-09-06","50 Ewart Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","1","undefined","House","409"
"750000","2020-08-27","27 Glauca Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","5","2","2","House","1000"
"720000","2020-09-27","9 Tiarnna Close BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","2","House","797"
"1725000","2020-09-04","25 Mount St BURLEIGH HEADS","BURLEIGH HEADS","QLD","5","2","2","House","0"
"2250000","2020-09-14","65 Skyline Terrace BURLEIGH HEADS","BURLEIGH HEADS","QLD","5","5","3","House","991"
"755000","2020-09-21","14 Bunyip Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","1","2","House","647"
"690000","2020-10-03","45 Skyline Terrace BURLEIGH HEADS","BURLEIGH HEADS","QLD","5","3","2","House","604"
"690000","2020-09-28","2/30 Bullimah Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","2","SemiDetached","0"
"1285000","2020-10-12","1596 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","6","3","2","House","938"
"740000","2020-09-15","36 Bunyip Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","1","4","NewHouseLand","660"
"1200000","2020-09-06","46 Elanora Drive BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","1","House","568"
"2150000","2020-08-23","9 Diana Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","3","House","0"
"920000","2020-06-21","11/1614 Gold Coast Hwy BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","Terrace","0"
"735000","2020-08-02","196 West Burleigh Road BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","3","3","House","607"
"1085000","2020-05-11","10 Tabilban Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","3","House","577"
"1025000","2020-06-25","1/1 Kingfisher Crescent BURLEIGH HEADS","BURLEIGH HEADS","QLD","5","3","2","SemiDetached","0"
"642000","2020-07-08","14 Ardisia Court BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","4","House","632"
"2415000","2020-07-28","7 Tawarri Crescent BURLEIGH HEADS","BURLEIGH HEADS","QLD","6","3","2","House","0"
"1680000","2020-05-13","34 Wairoo Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","2","House","0"
"615000","2020-06-18","2/7 Acanthus Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","Duplex","108"
"910000","2020-06-02","48 Skyline Terrace BURLEIGH HEADS","BURLEIGH HEADS","QLD","5","3","4","House","759"
"600000","2020-07-19","1/25 Bullimah Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","Duplex","0"
"755000","2020-06-12","19 Glauca Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","2","House","729"
"750000","2020-08-02","59 Sky Royal Terrace BURLEIGH HEADS","BURLEIGH HEADS","QLD","5","2","2","House","1056"
"830000","2020-06-09","192 West Burleigh Road BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","2","House","607"
"648000","2020-08-04","17 Sharscay Close BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","2","House","0"
"875000","2020-06-08","30 Ladds Ridge Road BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","2","House","1490"
"1200000","2020-08-17","10 Lemana Lane BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","3","House","516"
"1270000","2020-08-04","8 Anzac Parade BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","4","House","506"
"800000","2020-08-17","21 Page Parade BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","2","House","835"
"1200000","2020-07-19","50 Djerral Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","2","House","519"
"885000","2020-08-08","1/22 Stephens Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","SemiDetached","0"
"910000","2020-01-26","58 Djerral Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","1","3","House","519"
"650000","2020-02-03","33 Cowell Drive BURLEIGH HEADS","BURLEIGH HEADS","QLD","5","2","2","House","719"
"1100000","2020-03-01","54 Acanthus Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","3","NewHouseLand","645"
"765000","2020-03-17","2/4 Ferny Fairway BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","House","0"
"282000","2020-02-02","124/3 Township Drive BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","Villa","0"
"645000","2020-02-02","13 Tiarnna Close BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","3","2","House","683"
"850000","2020-02-03","100 West Burleigh Road BURLEIGH HEADS","BURLEIGH HEADS","QLD","6","3","2","House","0"
"735000","2020-02-17","11A Ladds Ridge Road BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","2","House","696"
"910000","2020-01-30","8 Tanjenong Place BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","2","House","1024"
"670000","2020-03-10","8 Harpullia Rise BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","4","House","609"
"1040000","2020-02-26","16 Tabilban Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","4","House","602"
"605000","2020-01-25","3 Harpullia Rise BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","House","710"
"1015000","2020-01-31","20 Deodar Drive BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","1","2","House","536"
"990000","2020-03-16","22 Banksia Broadway BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","1","2","House","521"
"700000","2020-04-10","1 Quoll Close BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","2","House","708"
"672500","2020-02-18","30 Wonga Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","2","House","600"
"1605000","2020-03-09","20 Elanora Drive BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","4","House","604"
"825000","2020-04-13","3 Quoll Close BURLEIGH HEADS","BURLEIGH HEADS","QLD","5","3","3","House","671"
"630000","2020-03-23","11 Sky Royal Terrace BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","2","House","841"
"1100000","2020-02-25","47 Acanthus Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","1","undefined","House","766"
"950000","2019-11-05","31 Elanora Drive BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","1","1","House","594"
"1860000","2019-11-24","129 George Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","3","2","House","0"
"2400000","2019-11-14","32 West Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","5","House","792"
"615250","2019-11-21","16 Wonga Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","2","House","690"
"2400000","2019-11-24","18 Elanora Drive BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","2","House","592"
"785000","2019-12-22","24 Sky Royal Terrace BURLEIGH HEADS","BURLEIGH HEADS","QLD","5","2","3","House","0"
"1522000","2019-11-20","35A Acanthus Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","3","2","House","0"
"1150000","2019-11-04","5 Pindari Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","House","0"
"597000","2019-11-24","Lot 5, 37 Wonga Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","2","House","634"
"1095000","2019-12-06","82 Skyline Terrace BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","2","House","902"
"1750000","2020-01-06","22 George Street East BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","3","2","House","405"
"1000000","2019-12-19","4 Koel Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","2","House","335"
"688000","2019-12-04","7 Timbertop Mead BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","1","2","House","506"
"688000","2019-12-04","7 Timbertop Mead BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","1","2","House","506"
"425000","2020-01-13","Unit 7/27 Tallebudgera Creek Rd BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","Villa","0"
"1000000","2019-12-20","2/4 Acanthus Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","SemiDetached","0"
"1650000","2020-01-13","34 Stephens Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","3","2","House","0"
"871000","2019-11-24","6 Maldives Way BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","House","415"
"1325000","2020-01-20","30 George Street East BURLEIGH HEADS","BURLEIGH HEADS","QLD","8","4","2","House","405"
"2300000","2019-12-08","41 Acanthus Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","3","2","House","0"
"863000","2019-10-22","48 Skyline Terrace BURLEIGH HEADS","BURLEIGH HEADS","QLD","5","3","4","House","759"
"949000","2019-09-30","21 Tabilban Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","House","663"
"1020000","2019-09-30","11 Skyline Terrace BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","4","House","854"
"1000000","2019-10-01","28 Banksia Broadway Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","1","3","House","594"
"600000","2019-10-06","5 Tiarnna Close BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","House","472"
"820000","2019-10-10","4 Alex Keith Court BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","3","2","House","0"
"565000","2019-10-03","4 Marlee Crt BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","House","622"
"1450000","2019-09-18","8 Ferny Fairway BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","6","House","539"
"5375000","2019-09-21","1 Short Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","5","4","2","House","810"
"640000","2019-10-10","4 Quoll Close BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","2","House","600"
"1200000","2019-09-24","64 Ocean Parade BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","1","House","794"
"715000","2019-10-20","34 Ladds Ridge Road BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","3","2","House","1603"
"1290000","2019-10-07","16 View Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","House","0"
"823000","2019-09-18","10 Ladds Ridge Road BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","3","5","House","1503"
"1330000","2019-10-19","88 Ocean Parade BURLEIGH HEADS","BURLEIGH HEADS","QLD","7","5","3","House","809"
"1450000","2019-11-01","19 Ewart Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","3","House","0"
"857500","2019-10-27","2/1890 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","Duplex","0"
"1405500","2019-09-22","6 Ikkina Road BURLEIGH HEADS","BURLEIGH HEADS","QLD","5","2","2","House","607"
"1405500","2019-09-22","8 Ikkina Road BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","3","House","541"
"910000","2019-09-26","20 Ferny Fairway BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","House","536"
